epoch,train_loss,val_rmse,val_r2,val_spearman,val_pearson,val_mae,lr,time_s
1,3.8047075136518385,1.7020443677902222,0.07991474866867065,0.31364638237650483,0.30234941840171814,1.370951533317566,0.001,37.7020058631897
2,3.051358515889223,1.705054759979248,0.076657235622406,0.31323027049710694,0.2967626452445984,1.354905128479004,0.001,29.969330310821533
3,2.952105808921647,1.7305728197097778,0.048812687397003174,0.32562507264012525,0.30665841698646545,1.3908435106277466,0.001,28.923914670944214
4,2.9030062081088603,1.7510954141616821,0.026118934154510498,0.3381404893711122,0.3176009953022003,1.3978350162506104,0.001,29.884235620498657
5,2.7337800380486854,1.6430745124816895,0.14256572723388672,0.42610299982621563,0.3961678147315979,1.2927348613739014,0.001,28.975990056991577
6,2.6160510086397055,1.62482488155365,0.1615070104598999,0.43508232859427975,0.41217324137687683,1.285673975944519,0.001,29.870933532714844
7,2.565342639122995,1.6238662004470825,0.1624961495399475,0.4250618778977585,0.4078475832939148,1.2799650430679321,0.001,30.384415864944458
8,2.5539519251222402,1.634564757347107,0.15142440795898438,0.42925670527356247,0.42511671781539917,1.300331473350525,0.001,30.458764791488647
9,2.5247798949539306,1.693393349647522,0.08924400806427002,0.4487315991510389,0.4390486478805542,1.3455586433410645,0.001,32.01094889640808
10,2.5036949845952967,1.6475728750228882,0.13786441087722778,0.4553181777362138,0.43931782245635986,1.3037497997283936,0.001,32.05232882499695
11,2.501208889674003,1.610451102256775,0.1762765645980835,0.43675024706051635,0.43134206533432007,1.2829300165176392,0.001,29.980868339538574
12,2.486770268226002,1.6080543994903564,0.17872649431228638,0.4356850176881432,0.43011146783828735,1.2677277326583862,0.001,28.843304872512817
13,2.47150818064483,1.6335464715957642,0.15248125791549683,0.442114590537697,0.43132203817367554,1.2837309837341309,0.001,29.089062929153442
14,2.4538507620335572,1.6263186931610107,0.15996450185775757,0.45601695182479474,0.45109182596206665,1.2903146743774414,0.001,30.129008531570435
15,2.453327909378598,1.5930821895599365,0.1939486265182495,0.46126398629309495,0.4497556984424591,1.2511200904846191,0.001,29.644885778427124
16,2.457642180782189,1.675513505935669,0.10837513208389282,0.4556981716170899,0.4567297101020813,1.3388969898223877,0.001,29.678447246551514
17,2.437533190188778,1.6241061687469482,0.1622486114501953,0.4587546093238156,0.45709532499313354,1.2936830520629883,0.001,32.05264163017273
18,2.42720921755311,1.6073654890060425,0.1794300675392151,0.4482866296066454,0.4372430443763733,1.264305591583252,0.001,29.44579529762268
19,2.43538095415468,1.6196990013122559,0.16678911447525024,0.4568436399711574,0.45019426941871643,1.2804430723190308,0.001,30.356154441833496
20,2.407013166732864,1.596907138824463,0.19007349014282227,0.4527493479055205,0.4394714832305908,1.2569524049758911,0.001,29.74763560295105
21,2.3824612525537994,1.5846168994903564,0.20249229669570923,0.4708016694304406,0.4593806564807892,1.2504066228866577,0.001,29.001150131225586
22,2.3943107490748106,1.5846176147460938,0.20249152183532715,0.4695587126957513,0.4573049545288086,1.2493282556533813,0.001,28.805735111236572
23,2.3664618950951883,1.6080759763717651,0.17870450019836426,0.46004796407656606,0.4557863473892212,1.2652153968811035,0.001,29.572950839996338
24,2.4168715713986346,1.6717743873596191,0.11235016584396362,0.4557307416605346,0.44181859493255615,1.3098969459533691,0.001,31.942903518676758
25,2.39066481590271,1.599043369293213,0.18790513277053833,0.451027787438682,0.44446054100990295,1.2619683742523193,0.001,31.08906054496765
26,2.3523610932215546,1.621625542640686,0.1648058295249939,0.4576323219209532,0.4414669871330261,1.273146629333496,0.001,31.051265716552734
27,2.3751469687012507,1.5772517919540405,0.2098885178565979,0.47057599032691266,0.45851653814315796,1.2450215816497803,0.001,31.980428457260132
28,2.3696970894606877,1.628002643585205,0.1582239866256714,0.4660578179869815,0.4572526812553406,1.2890934944152832,0.001,29.79468846321106
29,2.368165181360946,1.5825856924057007,0.20453554391860962,0.4646959821740764,0.45711177587509155,1.2531222105026245,0.001,29.02477192878723
30,2.3706182483176352,1.608911156654358,0.17785120010375977,0.44858101455919136,0.4372972249984741,1.2676641941070557,0.001,28.916550636291504
31,2.3574225907297306,1.6073508262634277,0.17944496870040894,0.4507077661372158,0.44633954763412476,1.2715880870819092,0.001,29.043742656707764
32,2.3747708171783812,1.6227784156799316,0.1636177897453308,0.45559078836044625,0.44709640741348267,1.2897768020629883,0.001,29.359268188476562
33,2.342138026154065,1.580274224281311,0.20685744285583496,0.4628509848613113,0.45739102363586426,1.2505865097045898,0.001,29.55638360977173
34,2.357946835739712,1.5770282745361328,0.21011245250701904,0.47157330668213376,0.4669698476791382,1.2417420148849487,0.001,28.97184443473816
35,2.339131354693153,1.6472939252853394,0.1381562352180481,0.4557258794199403,0.4445268511772156,1.313889741897583,0.001,29.29888391494751
36,2.340493351043337,1.626528263092041,0.15974795818328857,0.4644586058043661,0.4595663249492645,1.2900784015655518,0.001,27.848862886428833
37,2.3596277087630617,1.5990211963653564,0.18792760372161865,0.4680438676028124,0.4624551832675934,1.2562199831008911,0.001,28.448280334472656
38,2.3322925304560727,1.5966954231262207,0.19028818607330322,0.47394986378303267,0.46612733602523804,1.2624156475067139,0.001,30.051427602767944
39,2.31790834487551,1.598853349685669,0.18809813261032104,0.46413092080589424,0.4582466781139374,1.2703288793563843,0.001,29.6593017578125
40,2.320528214304869,1.6149991750717163,0.1716175079345703,0.4587989368629628,0.4513043165206909,1.2733296155929565,0.001,29.295478105545044
41,2.3091006495843587,1.569105625152588,0.21802884340286255,0.47506232464935605,0.4705674350261688,1.2398546934127808,0.001,28.655225038528442
42,2.324415294834918,1.5717705488204956,0.21537047624588013,0.47173716081828915,0.4672878682613373,1.2431199550628662,0.001,29.1974778175354
43,2.3019155160807236,1.5996301174163818,0.18730896711349487,0.44756217071835536,0.436583548784256,1.2597335577011108,0.001,29.458653450012207
44,2.3244684257990795,1.5631678104400635,0.2239360213279724,0.48541553603240867,0.4755750298500061,1.2345504760742188,0.001,28.2597758769989
45,2.3102167969195553,1.5981346368789673,0.18882781267166138,0.4704783684206137,0.4631718397140503,1.265490174293518,0.001,28.837860822677612
46,2.3016743668268025,1.5850287675857544,0.2020776867866516,0.4627959589400632,0.4508395195007324,1.249521255493164,0.001,28.513391971588135
47,2.316747387645259,1.5803099870681763,0.20682162046432495,0.46748318629753943,0.4584956765174866,1.252567172050476,0.001,29.049843788146973
48,2.3108824918094735,1.5776965618133545,0.20944279432296753,0.48236644181508354,0.4806801676750183,1.2441613674163818,0.001,30.1232807636261
49,2.2993322042063262,1.6000328063964844,0.18689972162246704,0.4711577166143603,0.4687000513076782,1.2686389684677124,0.001,29.65787959098816
50,2.282251092122042,1.5901572704315186,0.19690579175949097,0.4686622361374543,0.45935913920402527,1.2545126676559448,0.001,28.0182204246521
51,2.2687758349519127,1.5731971263885498,0.21394562721252441,0.4780842892276221,0.4684444069862366,1.2407015562057495,0.001,30.25048065185547
52,2.29546594548652,1.60586416721344,0.1809622049331665,0.4878188248913748,0.48061907291412354,1.2690491676330566,0.0005,28.985138416290283
53,2.231985908142378,1.5679115056991577,0.2192186713218689,0.482010420368268,0.4799656867980957,1.2433199882507324,0.0005,29.892931938171387
54,2.216327219786748,1.5799219608306885,0.20721101760864258,0.4805147027802337,0.47273626923561096,1.2561256885528564,0.0005,29.228044509887695
55,2.217368221425157,1.575329065322876,0.21181374788284302,0.46550174120645477,0.4608760476112366,1.244226098060608,0.0005,30.064935445785522
56,2.223099447031381,1.5586808919906616,0.22838491201400757,0.4865530063041671,0.4818401038646698,1.2289495468139648,0.0005,32.36214470863342
57,2.1911517552305644,1.607905387878418,0.17887872457504272,0.4713666630175421,0.46285802125930786,1.2759593725204468,0.0005,29.852565050125122
58,2.2114868217386734,1.5691837072372437,0.21795111894607544,0.47901928707912256,0.4727059602737427,1.2442768812179565,0.0005,30.13861083984375
59,2.2092240266724086,1.5945786237716675,0.1924336552619934,0.44643590672940775,0.4441537857055664,1.2618080377578735,0.0005,29.45297145843506
60,2.222090129231364,1.6010608673095703,0.18585455417633057,0.47377099627078806,0.4711643159389496,1.264392614364624,0.0005,30.13983416557312
61,2.1985778961456557,1.593672275543213,0.1933513879776001,0.4611617074998926,0.4598139524459839,1.2587862014770508,0.0005,30.30911612510681
62,2.2017604917228577,1.5811767578125,0.20595121383666992,0.48757420462015705,0.48346707224845886,1.256595492362976,0.0005,28.027520179748535
63,2.197811374844424,1.551565408706665,0.23541367053985596,0.49691583876292095,0.48971277475357056,1.2339767217636108,0.0005,30.19201350212097
64,2.1760920244704183,1.581112027168274,0.20601630210876465,0.46701472616324646,0.462232768535614,1.2430639266967773,0.0005,30.15415668487549
65,2.1954680810391785,1.593729853630066,0.19329315423965454,0.47553361782018433,0.4676721692085266,1.2657972574234009,0.0005,30.544472217559814
66,2.181915870954692,1.6273436546325684,0.15890538692474365,0.48587107256180856,0.4743008613586426,1.290755271911621,0.0005,28.03108286857605
67,2.1896618083267514,1.589759349822998,0.19730764627456665,0.4458130629498122,0.44636860489845276,1.2555030584335327,0.0005,28.344923973083496
68,2.172116057536237,1.606641411781311,0.18016916513442993,0.44694997438985,0.4423026740550995,1.2672224044799805,0.0005,30.343676567077637
69,2.1779092489843577,1.577811360359192,0.20932775735855103,0.4599769010792731,0.4653404653072357,1.2485829591751099,0.0005,29.92036533355713
70,2.158591369037363,1.5757232904434204,0.21141910552978516,0.47361175001768885,0.47044074535369873,1.2482635974884033,0.0005,30.768934726715088
71,2.182714093395066,1.5600389242172241,0.22703969478607178,0.48232111215533685,0.4805639684200287,1.2326585054397583,0.00025,29.40900945663452
72,2.1227909785141765,1.568030595779419,0.2190999984741211,0.4740537539884185,0.4730271100997925,1.237535834312439,0.00025,30.616973638534546
73,2.1262509070381257,1.5814958810806274,0.20563066005706787,0.4738011983485731,0.4619874358177185,1.2514681816101074,0.00025,31.923882007598877
74,2.1337898623635234,1.5502959489822388,0.23666441440582275,0.4881041969375502,0.48969346284866333,1.2274971008300781,0.00025,30.11594247817993
75,2.124701344706192,1.574432611465454,0.21271049976348877,0.47408063759899116,0.46985042095184326,1.24176025390625,0.00025,31.459315538406372
76,2.120681766487258,1.565831184387207,0.22128921747207642,0.4744938318387362,0.4729904234409332,1.2374827861785889,0.00025,29.540419578552246
77,2.121213100065531,1.5551027059555054,0.23192358016967773,0.4988771088164042,0.4962832033634186,1.2322765588760376,0.00025,29.52686071395874
78,2.124494420012707,1.5475586652755737,0.23935747146606445,0.4937862359134022,0.49180498719215393,1.2251673936843872,0.00025,29.839545488357544
79,2.1227745513318785,1.5689493417739868,0.21818464994430542,0.47290986142265456,0.47258108854293823,1.2363057136535645,0.00025,29.971477270126343
80,2.109046737076511,1.5519249439239502,0.23505932092666626,0.49050425351977867,0.49142810702323914,1.2228950262069702,0.00025,30.00872564315796
81,2.11259407954472,1.5644415616989136,0.22267067432403564,0.4784824795325217,0.4739672541618347,1.2452630996704102,0.00025,33.008305072784424
82,2.1101733731702117,1.5756129026412964,0.21152961254119873,0.48117670335187057,0.48127108812332153,1.2472178936004639,0.00025,29.340588808059692
83,2.1013375831171723,1.5621365308761597,0.2249596118927002,0.48538245604611263,0.484868586063385,1.2370166778564453,0.00025,31.959683895111084
84,2.105680445790528,1.5753591060638428,0.21178364753723145,0.48902416736616594,0.48075371980667114,1.2494508028030396,0.00025,28.998929977416992
85,2.1159064845583786,1.556033968925476,0.2310032844543457,0.4881409084302526,0.49561798572540283,1.2284141778945923,0.00025,29.13150954246521
86,2.1097691267669556,1.572587490081787,0.21455472707748413,0.49047519033858883,0.4832078516483307,1.2393872737884521,0.000125,28.6771183013916
87,2.073467200129454,1.5447347164154053,0.24213099479675293,0.49299191203204623,0.49603569507598877,1.2192782163619995,0.000125,29.301133632659912
88,2.0727473894360053,1.5547664165496826,0.23225557804107666,0.48787081467429894,0.48678386211395264,1.2324227094650269,0.000125,28.812175512313843
89,2.071281316503142,1.5721701383590698,0.21497154235839844,0.480671718308744,0.4777120053768158,1.2392232418060303,0.000125,28.988821744918823
90,2.07383488328983,1.565787672996521,0.22133255004882812,0.49324058551795724,0.4887872338294983,1.232787847518921,0.000125,27.89020848274231
91,2.076822298421537,1.5716190338134766,0.21552187204360962,0.48899187471545796,0.478645920753479,1.2366538047790527,0.000125,28.30545163154602
92,2.072605471961778,1.564013123512268,0.22309648990631104,0.4858071255590924,0.48720893263816833,1.2413655519485474,0.000125,28.618154287338257
93,2.0703952475997136,1.5634307861328125,0.22367489337921143,0.4814945118056778,0.48039770126342773,1.2390516996383667,0.000125,28.06453275680542
94,2.067644545738076,1.5502700805664062,0.23668986558914185,0.501338716576258,0.49941107630729675,1.23081636428833,0.000125,28.27604389190674
95,2.077506090964285,1.5508719682693481,0.23609697818756104,0.4931243512175623,0.48987147212028503,1.212719202041626,6.25e-05,29.29610848426819
96,2.062496632278321,1.576718807220459,0.21042245626449585,0.47464527320050554,0.4727099537849426,1.2439247369766235,6.25e-05,28.589413166046143
97,2.06629651358303,1.5615367889404297,0.2255547046661377,0.4879967482792322,0.48701879382133484,1.227696418762207,6.25e-05,27.915865182876587
98,2.0601459056672233,1.5628454685211182,0.22425609827041626,0.47833483117420694,0.47911518812179565,1.2369821071624756,6.25e-05,28.04830241203308
99,2.0574747749398763,1.5837090015411377,0.20340591669082642,0.4669874719896849,0.4681221842765808,1.2542692422866821,6.25e-05,28.702356338500977
100,2.0417338961635383,1.561315655708313,0.22577399015426636,0.491475124615861,0.48790842294692993,1.227914571762085,6.25e-05,29.859524488449097
